DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-10-11,543182,2,6,2,5,100.0
2021-10-11,543186,3248,8608,3249,8447,99.97
2021-10-11,543187,1630,3936939,4779,11780182,34.11
2021-10-11,543207,151183,4519504,151183,4519504,100.0
2021-10-11,543209,3000,57150,3000,57150,100.0
2021-10-11,543210,785,1151792,2792,4133772,28.12
2021-10-11,543212,29989,6767018,65612,14872806,45.71
2021-10-11,543213,10325,16259294,19843,30783501,52.03
2021-10-11,543214,400,162555,400,162555,100.0
2021-10-11,543215,534,571017,560,598118,95.36
2021-10-11,543216,2288,2422901,2638,2796121,86.73
2021-10-11,543217,4773,1474953,6573,2018802,72.62
2021-10-11,543219,81547,14823614,81969,14913712,99.49
2021-10-11,543220,52169,18178289,84556,29488251,61.7
2021-10-11,543221,6133,2194511,8875,3176938,69.1
2021-10-11,543223,8461,647267,14168,1095949,59.72
2021-10-11,543224,59,22594,359,137175,16.43
2021-10-11,543226,549,21159,1194,45406,45.98
2021-10-11,543227,63481,88446094,63481,88446094,100.0
2021-10-11,543228,23655,54336718,74497,168031886,31.75
2021-10-11,543229,7,1358,7,1331,100.0
2021-10-11,543231,485,20100,485,20100,100.0
2021-10-11,543232,22600,70810320,37740,118626382,59.88
2021-10-11,543233,6594,2959388,11534,5218730,57.17
2021-10-11,543234,4000,484000,4000,483500,100.0
2021-10-11,543235,7916,10899145,21800,30391260,36.31
2021-10-11,543236,9000,469350,9000,469350,100.0
2021-10-11,543237,14674,3840186,33916,8942617,43.27
2021-10-11,543238,6842,7202574,19319,20348439,35.42
2021-10-11,543240,10312,3884531,16530,6245862,62.38
2021-10-11,543242,63744,8866791,126426,17681469,50.42
2021-10-11,543243,183876,12613894,323150,21827502,56.9
2021-10-11,543245,4585,17473435,11157,42867222,41.1
2021-10-11,543246,2178,66429,2267,69139,96.07
2021-10-11,543248,106153,16995096,203603,32757963,52.14
2021-10-11,543249,78974,3709955,78974,3709955,100.0
2021-10-11,543251,27097,750587,31136,862902,87.03
2021-10-11,543252,453,985004,781,1713219,58.0
2021-10-11,543253,58841,25592893,91159,39930452,64.55
2021-10-11,543254,152268,58866809,318625,119660328,47.79
2021-10-11,543255,90,47994,103,55215,87.38
2021-10-11,543257,1407829,33154373,2126549,50325873,66.2
2021-10-11,543258,438,1113156,995,2532264,44.02
2021-10-11,543259,33606,21222189,59728,38237084,56.26
2021-10-11,543260,8026,8627549,19304,20759201,41.58
2021-10-11,543261,9436,2535548,14685,3970434,64.26
2021-10-11,543263,41884,3342344,57688,4651834,72.6
2021-10-11,543264,8939,18519821,14271,29813691,62.64
2021-10-11,543265,117367,15733047,219730,29859313,53.41
2021-10-11,543266,16704,13203677,32914,26253395,50.75
2021-10-11,543268,1827,723127,4074,1609989,44.85
2021-10-11,543269,4800,136800,4800,136800,100.0
2021-10-11,543270,40064,70027866,104873,179446014,38.2
2021-10-11,543271,22128,16890303,46577,35814520,47.51
2021-10-11,543272,29011,17222381,65537,39289103,44.27
2021-10-11,543273,84000,4939200,102000,5752500,82.35
2021-10-11,543274,3600,2378520,7200,4761000,50.0
2021-10-11,543275,5130,4044492,9962,7854530,51.5
2021-10-11,543276,947,2137948,1850,4185066,51.19
2021-10-11,543277,179762,96541183,281133,152402104,63.94
2021-10-11,543278,138130,10781047,529218,41704562,26.1
2021-10-11,543279,12740,2380469,21670,4028013,58.79
2021-10-11,543280,35209,112753302,106497,346421987,33.06
2021-10-11,543281,43889,721975,58295,984269,75.29
2021-10-11,543282,600,122430,1200,247830,50.0
2021-10-11,543283,2636,3043658,6951,7988268,37.92
2021-10-11,543284,4800,14304000,6000,18576000,80.0
2021-10-11,543286,30000,531000,30000,535200,100.0
2021-10-11,543287,20215,24062926,61855,73616295,32.68
2021-10-11,543288,5491,887072,9731,1586278,56.43
2021-10-11,543290,46716,5654505,57731,6982487,80.92
2021-10-11,543291,88629,4750515,90372,4833240,98.07
2021-10-11,543292,1935,175389,1944,175447,99.54
2021-10-11,543297,625,386079,625,386079,100.0
2021-10-11,543298,7010,530657,9136,698410,76.73
2021-10-11,543299,18538,6746906,31461,11465552,58.92
2021-10-11,543300,66518,43366411,207281,134841973,32.09
2021-10-11,543305,12000,134400,18000,200400,66.67
2021-10-11,543306,1846,1092279,13493,8008063,13.68
2021-10-11,543308,23495,27184890,56505,67225310,41.58
2021-10-11,543309,6000,181200,6000,181200,100.0
2021-10-11,543311,12910,3997582,22606,7015699,57.11
2021-10-11,543312,6000,99300,6000,99300,100.0
2021-10-11,543317,2781,5236345,7404,14045086,37.56
2021-10-11,543318,10719,24763570,38132,88249920,28.11
2021-10-11,543319,16000,130240,24000,189200,66.67
2021-10-11,543320,613707,83985803,982823,134500787,62.44
2021-10-11,543321,7587,18224733,16429,39715745,46.18
2021-10-11,543322,17003,11357154,29078,19488428,58.47
2021-10-11,543323,110411,2047020,126279,2362498,87.43
2021-10-11,543324,800,162400,12800,2617800,6.25
2021-10-11,543325,1061,1130708,1991,2123527,53.29
2021-10-11,543326,376,151310,396,158920,94.95
2021-10-11,543327,122785,19657879,199646,31811242,61.5
2021-10-11,543328,20121,16131006,38033,30840499,52.9
2021-10-11,543329,10275,3647625,18879,6725555,54.43
2021-10-11,543330,412639,47350326,691751,79646062,59.65
2021-10-11,543331,76255,9337425,212352,26296159,35.91
2021-10-11,543332,18112,17495287,34696,34600013,52.2
2021-10-11,543333,4386,6228778,15742,22446575,27.86
2021-10-11,543334,11463,6235872,25628,14068644,44.73
2021-10-11,543335,26032,8444781,67414,21999059,38.62
2021-10-11,543336,25811,19986748,98114,78039580,26.31
2021-10-11,543346,53000,2623500,63000,3096600,84.13
2021-10-11,543347,2433,868581,2519,901207,96.59
2021-10-11,543348,769,67888,927,81759,82.96
2021-10-11,543349,52595,67702914,103449,132927023,50.84
2021-10-11,543350,20914,11867650,49407,28294562,42.33
2021-10-11,543351,12800,825600,14400,903440,88.89
2021-10-11,543352,7200,1674720,7200,1584960,100.0
2021-10-11,543357,509,36302,563,40487,90.41
2021-10-11,543358,8740,6978890,17657,14137635,49.5
2021-10-11,543363,369600,106666560,641600,178610560,57.61
2021-10-11,543364,286400,21680480,310400,23476480,92.27
2021-10-11,543365,8290,232784,9139,256669,90.71
2021-10-11,543366,1200,114480,1200,114480,100.0
2021-10-11,543367,31609,21121133,31609,21121133,100.0
2021-10-11,543372,64000,4938900,64000,4938900,100.0
2021-10-11,543373,684000,28828350,684000,28828350,100.0
2021-10-11,543374,356655,249533671,679694,481090542,52.47
2021-10-11,555555,335,218203,362,236990,92.54
2021-10-11,570001,230432,46109444,1044807,209772711,22.05
2021-10-11,570002,7328,88889,10563,130154,69.37
2021-10-11,570004,12913,356399,14664,401230,88.06
2021-10-11,570005,3564,59875,3564,59875,100.0
2021-10-11,590003,200232,9531044,384705,18228102,52.05
2021-10-11,590005,3243,5852445,3243,5852445,100.0
2021-10-11,590006,10310,8520184,13184,10919727,78.2
2021-10-11,590013,4057,2847000,8586,6118839,47.25
2021-10-11,590018,1167,152177,3321,435594,35.14
2021-10-11,590021,166,2031641,268,3308178,61.94
2021-10-11,590022,166462,910548,200966,1097406,82.83
2021-10-11,590024,6191,793687,13920,1792762,44.48
2021-10-11,590025,12620,427187,15068,515321,83.75
2021-10-11,590030,82672,4394017,114498,6125995,72.2
2021-10-11,590031,2034,675390,2537,838126,80.17
2021-10-11,590041,6632,58825,6632,58825,100.0
2021-10-11,590051,4884,5152865,9675,10227701,50.48
2021-10-11,590056,361,73644,632,128191,57.12
2021-10-11,590057,14170,2057484,14170,2057484,100.0
2021-10-11,590062,9052,6116889,16366,11127138,55.31
2021-10-11,590065,376,288580,386,294553,97.41
2021-10-11,590066,28760,4082482,41036,5835362,70.08
2021-10-11,590068,1637,63170,1637,63170,100.0
2021-10-11,590070,32804,46668,32804,46668,100.0
2021-10-11,590071,916,2232292,1207,2951804,75.89
2021-10-11,590072,135,54061,174,69654,77.59
2021-10-11,590073,1797,1404985,3401,2676947,52.84
2021-10-11,590075,2121,185344,2121,185344,100.0
2021-10-11,590078,2182,2482898,6606,7548704,33.03
2021-10-11,590082,436,62841,436,62841,100.0
2021-10-11,590086,1421,4199553,5062,14859736,28.07
2021-10-11,590095,553516,22528102,610236,24787817,90.71
2021-10-11,590096,60754,60754000,83686,83685283,72.6
2021-10-11,590097,63432,2593101,69833,2853645,90.83
2021-10-11,590098,649,2707732,837,3489656,77.54
2021-10-11,590099,11,22253,12,24242,91.67
2021-10-11,590101,9772,400262,15305,627864,63.85
2021-10-11,590103,29668,5725034,61741,11947586,48.05
2021-10-11,590104,1214,551606,1635,743222,74.25
2021-10-11,590106,8003,3080915,13185,5067077,60.7
2021-10-11,590107,891,224328,1378,346888,64.66
2021-10-11,590108,128438,3610393,196072,5507970,65.51
2021-10-11,590109,577,259402,690,311837,83.62
2021-10-11,590110,1,1868,1,1868,100.0
2021-10-11,590113,738,236271,837,268769,88.17
2021-10-11,590115,1120,201040,1201,213091,93.26
2021-10-11,590122,26734,977128,55813,2111558,47.9
2021-10-11,590134,29288,912322,32307,1006677,90.66
2021-10-11,717503,23292,47749,24815,50779,93.86
2021-10-11,750671,3118,86105,3118,86105,100.0
2021-10-11,750673,11411,2338506,11411,2338506,100.0
2021-10-11,800251,1,4800,1,4800,100.0
2021-10-11,800252,155,715251,224,1034757,69.2
2021-10-11,800253,2,9518,2,9518,100.0
2021-10-11,800254,7,32488,7,32490,100.0
2021-10-11,800258,2,9250,2,9250,100.0
2021-10-11,800259,20,92420,20,92420,100.0
2021-10-11,800265,6,27649,6,27648,100.0
2021-10-11,800281,1,4750,2,9357,50.0
2021-10-11,800297,21,97881,21,97881,100.0
2021-10-11,800301,1,4615,1,4615,100.0
2021-10-11,800313,10,47000,10,46995,100.0
2021-10-11,800315,43,198058,43,198108,100.0
2021-10-11,800318,566,2625108,577,2677299,98.09
2021-10-11,800320,102,473280,107,494473,95.33
2021-10-11,800322,1,4630,1,4630,100.0
2021-10-11,800324,67,310077,94,436490,71.28
2021-10-11,800325,350,1664254,417,1980560,83.93
2021-10-11,800327,112,521427,170,792354,65.88
2021-10-11,800328,32,150272,33,155172,96.97
2021-10-11,800329,53,249630,55,258286,96.36
2021-10-11,800331,42,194040,43,199719,97.67
2021-10-11,800332,2,9320,2,9320,100.0
2021-10-11,800339,188,870659,217,1005431,86.64
2021-10-11,800340,380,1769216,441,2052164,86.17
2021-10-11,800341,30,139650,32,148907,93.75
2021-10-11,800342,2,9316,2,9316,100.0
2021-10-11,800367,302,1401280,368,1695818,82.07
2021-10-11,800385,35,163976,51,240088,68.63
2021-10-11,800386,118,551650,154,718106,76.62
2021-10-11,890145,6313,496518,17847,1398261,35.37
2021-10-11,890147,11555,23354389,24951,51006758,46.31
2021-10-11,890154,66844,767369,66844,767369,100.0
2021-10-11,935321,1689,1824120,1689,1822370,100.0
2021-10-11,935383,5316,74052,6466,90148,82.21
2021-10-11,935435,120,235320,120,235320,100.0
2021-10-11,935502,15,27076,15,27075,100.0
2021-10-11,935506,47,51912,52,56531,90.38
2021-10-11,935514,139,176183,139,176182,100.0
2021-10-11,935540,64,72840,128,145575,50.0
2021-10-11,935572,712,780352,1541,1680341,46.2
2021-10-11,935576,506,644391,506,644388,100.0
2021-10-11,935580,518,590520,518,590677,100.0
2021-10-11,935582,40,49120,40,49120,100.0
2021-10-11,935584,1010,1256683,1300,1615067,77.69
2021-10-11,935616,275,316250,299,342647,91.97
2021-10-11,935618,458,570210,458,570911,100.0
2021-10-11,935642,85,106845,185,231125,45.95
2021-10-11,935666,1114,1340677,1115,1342175,99.91
2021-10-11,935670,283,355519,283,355438,100.0
2021-10-11,935680,40,44440,40,44439,100.0
2021-10-11,935688,194,220189,194,220188,100.0
2021-10-11,935690,200,249900,200,249900,100.0
2021-10-11,935740,1,1080,1,1080,100.0
2021-10-11,935744,40,41760,40,41445,100.0
2021-10-11,935752,6623,7285300,7085,7793493,93.48
2021-10-11,935788,54,52164,79,76348,68.35
2021-10-11,935908,55,19485,55,19485,100.0
2021-10-11,935912,40,12596,40,12596,100.0
2021-10-11,935916,1151,187498,1426,226162,80.72
2021-10-11,935994,40,10760,40,10769,100.0
2021-10-11,935996,321,91806,321,92050,100.0
2021-10-11,936004,25,25250,25,25250,100.0
2021-10-11,936010,100,104425,100,104425,100.0
2021-10-11,936050,1623,301878,1777,311797,91.33
2021-10-11,936052,122,23302,122,23400,100.0
2021-10-11,936054,124,29760,217,53320,57.14
2021-10-11,936064,30,5550,30,5550,100.0
2021-10-11,936110,165,41250,185,45405,89.19
2021-10-11,936112,70,17017,70,17367,100.0
2021-10-11,936128,10,10250,10,10250,100.0
2021-10-11,936130,50,45990,50,45870,100.0
2021-10-11,936144,997,1048745,997,1048146,100.0
2021-10-11,936180,345,72450,345,73300,100.0
2021-10-11,936182,225,54473,225,62067,100.0
2021-10-11,936184,300,94260,300,94260,100.0
2021-10-11,936188,116,32480,116,37100,100.0
2021-10-11,936220,9,9444,9,9443,100.0
2021-10-11,936222,98,99762,100,101892,98.0
2021-10-11,936224,50,54550,50,54550,100.0
2021-10-11,936228,356,366680,356,366770,100.0
2021-10-11,936230,85,89335,85,89335,100.0
2021-10-11,936234,150,156750,150,156350,100.0
2021-10-11,936236,208,223808,208,224442,100.0
2021-10-11,936246,375,367500,375,367500,100.0
2021-10-11,936248,8,10560,16,20959,50.0
2021-10-11,936250,200,197000,230,226648,86.96
2021-10-11,936254,4065,3655411,4090,3674162,99.39
2021-10-11,936278,112,102032,112,102433,100.0
2021-10-11,936290,265,279045,265,279195,100.0
2021-10-11,936316,469,481157,469,477034,100.0
2021-10-11,936318,210,214200,210,214100,100.0
2021-10-11,936324,124,126728,124,127028,100.0
2021-10-11,936328,205,222220,205,221580,100.0
2021-10-11,936332,50,56250,50,56250,100.0
2021-10-11,936336,20,27260,20,27260,100.0
2021-10-11,936360,137,145618,149,158391,91.95
2021-10-11,936366,50,56350,50,56350,100.0
2021-10-11,936370,25,32900,25,32900,100.0
2021-10-11,936372,50,69800,50,69800,100.0
2021-10-11,936376,160,174610,160,174841,100.0
2021-10-11,936382,300,310830,300,310830,100.0
2021-10-11,936384,100,114400,100,114500,100.0
2021-10-11,936388,260,276170,360,380298,72.22
2021-10-11,936390,210,271367,310,398251,67.74
2021-10-11,936394,20,20490,20,20490,100.0
2021-10-11,936396,415,530785,415,541660,100.0
2021-10-11,936398,655,651791,655,651790,100.0
2021-10-11,936404,350,368529,490,517022,71.43
2021-10-11,936408,43,47214,66,72253,65.15
2021-10-11,936412,11,12542,11,12541,100.0
2021-10-11,936422,10,2108,10,2108,100.0
2021-10-11,936424,200,42400,200,45538,100.0
2021-10-11,936426,23,6839,27,8878,85.19
2021-10-11,936428,165,39813,165,38265,100.0
2021-10-11,936452,20,20380,20,20512,100.0
2021-10-11,936456,523,559610,523,556555,100.0
2021-10-11,936474,100,105390,100,105390,100.0
2021-10-11,936478,30,35550,30,35550,100.0
2021-10-11,936480,10,10150,10,10150,100.0
2021-10-11,936486,130,141752,230,246084,56.52
2021-10-11,936488,70,89602,70,89601,100.0
2021-10-11,936504,200,201998,200,201998,100.0
2021-10-11,936508,400,489600,400,489600,100.0
2021-10-11,936516,15,18975,15,18975,100.0
2021-10-11,936520,35,38500,35,38500,100.0
2021-10-11,936536,600,600912,600,602945,100.0
2021-10-11,936542,148,157295,148,157294,100.0
2021-10-11,936544,20,21760,20,21760,100.0
2021-10-11,936550,50,63660,50,63660,100.0
2021-10-11,936562,37,40034,37,40034,100.0
2021-10-11,936596,105,109410,105,109231,100.0
2021-10-11,936602,491,521197,491,522632,100.0
2021-10-11,936604,100,102500,100,102500,100.0
2021-10-11,936646,20,20700,40,41274,50.0
2021-10-11,936648,350,379365,350,374030,100.0
2021-10-11,936662,10,2350,10,2350,100.0
2021-10-11,936664,100,22000,100,22000,100.0
2021-10-11,936704,69,71829,69,71829,100.0
2021-10-11,936706,583,623810,583,627826,100.0
2021-10-11,936712,200,203200,200,202620,100.0
2021-10-11,936714,90,110757,90,110750,100.0
2021-10-11,936716,50,49000,50,49020,100.0
2021-10-11,936730,46,47979,46,47983,100.0
2021-10-11,936786,200,202602,200,202701,100.0
2021-10-11,936802,50,51700,50,51700,100.0
2021-10-11,936806,151,158871,152,159809,99.34
2021-10-11,936814,152,169480,154,171722,98.7
2021-10-11,936876,100,100006,100,100013,100.0
2021-10-11,936878,10,10110,10,10110,100.0
2021-10-11,936884,232,236640,232,236640,100.0
2021-10-11,936908,219,6785,219,6782,100.0
2021-10-11,936918,25,25625,25,25625,100.0
2021-10-11,936924,90,108741,90,108828,100.0
2021-10-11,936932,200,217000,285,307426,70.18
2021-10-11,936934,79,86900,79,86900,100.0
2021-10-11,936944,210,263550,210,263350,100.0
2021-10-11,936947,100,101900,120,122080,83.33
2021-10-11,936951,15,18090,15,18090,100.0
2021-10-11,936953,80,82088,80,82088,100.0
2021-10-11,936959,20,24000,20,24000,100.0
2021-10-11,936961,80,85665,80,85969,100.0
2021-10-11,936965,115,120612,115,120592,100.0
2021-10-11,936967,276,320160,415,476806,66.51
2021-10-11,936969,149,146765,149,146770,100.0
2021-10-11,936973,100,110022,100,110267,100.0
2021-10-11,936975,40,39800,40,39800,100.0
2021-10-11,936997,30,32550,30,32549,100.0
2021-10-11,937001,70,82600,70,82100,100.0
2021-10-11,937009,125,140063,125,139275,100.0
2021-10-11,937013,3,3234,3,3229,100.0
2021-10-11,937023,58,60893,81,84896,71.6
2021-10-11,937031,50,58551,50,58550,100.0
2021-10-11,937049,100,110401,100,110401,100.0
2021-10-11,937057,64,71772,85,95430,75.29
2021-10-11,937067,100,106402,100,106401,100.0
2021-10-11,937069,100,103000,100,103000,100.0
2021-10-11,937085,20,19720,20,19720,100.0
2021-10-11,937087,2540,2578100,2540,2578052,100.0
2021-10-11,937089,18,20484,18,20484,100.0
2021-10-11,937091,25,25600,25,25600,100.0
2021-10-11,937101,30,30600,30,30630,100.0
2021-10-11,937115,290,349450,290,349450,100.0
2021-10-11,937139,5045,5150945,5045,5150745,100.0
2021-10-11,937169,51,48208,51,48207,100.0
2021-10-11,937195,200,194400,200,194400,100.0
2021-10-11,937237,16,16288,16,16288,100.0
2021-10-11,937243,30,29760,30,29760,100.0
2021-10-11,937261,50,49500,50,49500,100.0
2021-10-11,937291,680,669800,682,669718,99.71
2021-10-11,937293,50,50500,50,50500,100.0
2021-10-11,937301,11,10781,11,10780,100.0
2021-10-11,937303,334,360386,494,534526,67.61
2021-10-11,937311,500,496000,500,496000,100.0
2021-10-11,937335,12,12300,14,14471,85.71
2021-10-11,937349,100,96801,100,96801,100.0
2021-10-11,937353,1,1030,1,1030,100.0
2021-10-11,937355,170,172244,170,172470,100.0
2021-10-11,937357,45,45901,45,45900,100.0
2021-10-11,937377,1,1028,1,1027,100.0
2021-10-11,937381,106,110264,112,116527,94.64
2021-10-11,937385,2579,2764688,2579,2767815,100.0
2021-10-11,937387,5,5075,5,5075,100.0
2021-10-11,937403,50,49050,50,49050,100.0
2021-10-11,937405,100,98500,100,98500,100.0
2021-10-11,937409,51,50643,51,50673,100.0
2021-10-11,937413,155,193440,205,223540,75.61
2021-10-11,937417,100,90220,100,90220,100.0
2021-10-11,937421,200,197000,200,197000,100.0
2021-10-11,937431,20,19895,29,28410,68.97
2021-10-11,937435,170,167620,170,167570,100.0
2021-10-11,937439,16,16015,16,15401,100.0
2021-10-11,937441,5,4950,5,4950,100.0
2021-10-11,937445,450,469800,550,567980,81.82
2021-10-11,937447,35,36925,35,36925,100.0
2021-10-11,937453,2316,2325635,2316,2326820,100.0
2021-10-11,937455,35,34789,35,34788,100.0
2021-10-11,937475,100,98000,100,98000,100.0
2021-10-11,937483,7,7140,7,6930,100.0
2021-10-11,937491,2,1977,2,1977,100.0
2021-10-11,937493,50,50000,50,50000,100.0
2021-10-11,937495,50,48791,50,48791,100.0
2021-10-11,937497,15,14400,15,14400,100.0
2021-10-11,937499,240,241440,240,241440,100.0
2021-10-11,937537,725,776475,875,939610,82.86
2021-10-11,937561,4072,119839,4501,132399,90.47
2021-10-11,937565,200,203400,200,203400,100.0
2021-10-11,937577,100,102100,100,102350,100.0
2021-10-11,937581,1,1038,1,1037,100.0
2021-10-11,937591,19,19475,19,19475,100.0
2021-10-11,937621,206,204101,207,205060,99.52
2021-10-11,937623,50,48250,50,48250,100.0
2021-10-11,937639,400,396000,400,396000,100.0
2021-10-11,937661,20,16620,20,16620,100.0
2021-10-11,937707,45050,44513905,45050,44509505,100.0
2021-10-11,937709,60,60600,60,60600,100.0
2021-10-11,937711,310,310000,310,310000,100.0
2021-10-11,947841,5,26225,5,26140,100.0
2021-10-11,957207,2,2033334,2,2033334,100.0
2021-10-11,957208,2,2076213,2,2076211,100.0
2021-10-11,957803,1,227865,1,227865,100.0
2021-10-11,957807,1,1045000,1,1045000,100.0
2021-10-11,957808,1,1046000,1,1046000,100.0
2021-10-11,957809,4,4233788,4,4233894,100.0
