Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
541086,,DACE2DG,DSP BLACKROCK A C E FUND  SERIES   DIRECT PLAN  GROWTH OPTION,Active,B ,10.0,INF740KA1EM4, ,Equity
541087,,DACE2DDP,DSP BLACKROCK A C E FUND  SERIES   DIRECT PLAN  DIVIDEND PAYOUT  OPTION,Active,B ,10.0,INF740KA1EN2, ,Equity
541092,,ABSLRIF6RG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES  REGULAR PLAN GROWTH,Active,B ,10.0,INF209KB1LL4, ,Equity
541093,,ABSLRIF6RD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES  REGULAR PLAN DIVIDEND PAYOUT,Active,B ,10.0,INF209KB1LM2, ,Equity
541094,,ABSLRIF6DG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES  DIRECT PLAN GROWTH,Active,B ,10.0,INF209KB1LN0, ,Equity
541095,,ABSLRIF6DD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES  DIRECT PLAN DIVIDEND PAYOUT,Active,B ,10.0,INF209KB1LO8, ,Equity
541096,,BPLPHARMA,BHARAT PARENTERALS LTD,Active,XT,10.0,INE365Y01019,Pharmaceuticals,Equity
541112,,SHREESHAY,SHREESHAY ENGINEERS LTD,Active,M ,10.0,INE452Z01012,Construction & Engineering,Equity
541133,,ACFL,APEX CAPITAL AND FINANCE LTD,Active,XT,10.0,INE758W01019,Finance (including NBFCs),Equity
541143,,BDL,BHARAT DYNAMICS LTD,Active,A ,10.0,INE171Z01018,Defence,Equity
541144,,ACTIVE,ACTIVE CLOTHING CO LTD,Active,M ,10.0,INE380Z01015,Other Apparels & Accessories,Equity
541151,,RIDINGS,RIDINGS CONSULTING ENGINEERS INDIA LTD,Active,M ,10.0,INE314Z01014,Consulting Services,Equity
541152,,ADVITIYA,ADVITIYA TRADE INDIA LTD,Active,M ,10.0,INE705X01018,Comm.Trading  & Distribution,Equity
541153,,BANDHANBNK,BANDHAN BANK LTD,Active,A ,10.0,INE545U01014,Banks,Equity
541154,,HAL,HINDUSTAN AERONAUTICS LTD,Active,A ,10.0,INE066F01012,Aerospace,Equity
541161,,KARDA,KARDA CONSTRUCTIONS LTD,Active,B ,2.0,INE278R01026,Realty,Equity
541163,,SANDHAR,SANDHAR TECHNOLOGIES LTD,Active,B ,10.0,INE278H01035,Auto Parts & Equipment,Equity
541167,,YASHO,YASHO INDUSTRIES LTD,Active,B ,10.0,INE616Z01012,Specialty Chemicals,Equity
541178,,BENARA,BENARA BEARINGS AND PISTONS LTD,Active,M ,10.0,INE495Z01011,Other Industrial Goods,Equity
541179,,ISEC,ICICI SECURITIES LTD,Active,A ,5.0,INE763G01038,Other Financial Services,Equity
541195,,MIDHANI,MISHRA DHATU NIGAM LTD,Active,A ,10.0,INE099Z01011,Iron & Steel Products,Equity
541196,,LEX,LEX NIMBLE SOLUTIONS LTD,Active,M ,10.0,INE860Y01019,Consulting Services,Equity
541206,,OBCL,ORISSA BENGAL CARRIER LTD,Active,M ,10.0,INE426Z01016,Transportation - Logistics,Equity
541228,,TRL,TAYLORMADE RENEWABLES LTD,Active,M ,10.0,INE459Z01017,Industrial Machinery,Equity
541233,,LEMONTREE,LEMON TREE HOTELS LTD,Active,A ,10.0,INE970X01018,Hotels,Equity
541252,,ABSLRIF7RG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES   REGULAR PLAN  GROWTH OPTION,Active,B ,10.0,INF209KB1NP1, ,Equity
541253,,ABSLRIF7RD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES   REGULAR PLAN  DIVIDEND PAYOUT,Active,B ,10.0,INF209KB1NQ9, ,Equity
541254,,ABSLRIF7DG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES   DIRECT PLAN  GROWTH OPTION,Active,B ,10.0,INF209KB1NR7, ,Equity
541255,,ABSLRIF7DD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND  SERIES   DIRECT PLAN  DIVIDEND PAYOUT,Active,B ,10.0,INF209KB1NS5, ,Equity
541269,,CHEMFABALKA,CHEMFAB ALKALIS LTD,Active,B ,10.0,INE783X01023,Commodity Chemicals,Equity
541276,,HARDWYN,HARDWYN INDIA LTD,Active,M ,10.0,INE626Z01011,Comm.Trading  & Distribution,Equity
541299,,DLCL,DR LALCHANDANI LABS LTD,Active,M ,10.0,INE871Z01013,Healthcare Services,Equity
541301,,ORIENTELEC,ORIENT ELECTRIC LTD,Active,A ,1.0,INE142Z01019,Consumer Electronics,Equity
541302,,DHRUV,DHRUV CONSULTANCY SERVICES LTD,Active,M ,10.0,INE506Z01015,Construction & Engineering,Equity
541303,,AKSHAR,AKSHAR SPINTEX LTD,Active,M ,10.0,INE256Z01017,Textiles,Equity
541304,,INDOUS,INDO US BIOTECH LTD,Active,M ,10.0,INE250Z01010,Other Agricultural Products,Equity
541309,,IPRU3095,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES   CUMULATIVE OPTION,Active,B ,10.0,INF109KC1CV2, ,Equity
541310,,IPRU3096,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES   DIVIDEND OPTION,Active,B ,10.0,INF109KC1CW0, ,Equity
541311,,IPRU9297,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES   DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.0,INF109KC1CX8, ,Equity
541312,,IPRU9298,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES   DIRECT PLAN DIVIDEND OPTION,Active,B ,10.0,INF109KC1CY6, ,Equity
541313,,ICICI500,ICICI PRUDENTIAL SP BSE  ETF,Active,B ,10.0,INF109KC1CZ3, ,Equity
541336,,INDOSTAR,INDOSTAR CAPITAL FINANCE LTD,Active,A ,10.0,INE896L01010,Finance (including NBFCs),Equity
541337,,MILEFUR,MILESTONE FURNITURE LTD,Active,M ,10.0,INE424Z01011,Furniture-Furnishing-Paints,Equity
541338,,UHZAVERI,U H ZAVERI LTD,Active,M ,10.0,INE556Z01010,Other Apparels & Accessories,Equity
541341,,KTKIND5RG,KOTAK INDIA GROWTH FUND SERIES   REGULAR PLAN  GROWTH OPTION,Active,B ,10.0,INF174K011X6, ,Equity
541343,,KTKIND5RD,KOTAK INDIA GROWTH FUND SERIES   REGULAR PLAN  DIVIDEND OPTION,Active,B ,10.0,INF174K012X4, ,Equity
541345,,KTKIND5DG,KOTAK INDIA GROWTH FUND SERIES   DIRECT PLAN  GROWTH OPTION,Active,B ,10.0,INF174K013X2, ,Equity
541346,,KTKIND5DD,KOTAK INDIA GROWTH FUND SERIES   DIRECT PLAN  DIVIDEND OPTION,Active,B ,10.0,INF174K014X0, ,Equity
541347,,PARVATI,PARVATI SWEETNERS AND POWER LTD,Active,X ,5.0,INE295Z01015,Sugar,Equity
541352,,MEGASTAR,MEGASTAR FOODS LTD,Active,M ,10.0,INE00EM01016,Other Food Products,Equity
541353,,INNOVATORS,INNOVATORS FACADE SYSTEMS LTD,Active,M ,10.0,INE870Z01015,Construction & Engineering,Equity
541358,,SHWL,SHREE WORSTEX LTD,Active,XT,10.0,INE926R01012,Finance (including NBFCs),Equity
541400,,ZIMLAB,ZIM LABORATORIES LTD,Active,X ,10.0,INE518E01015,Pharmaceuticals,Equity
541401,,ARIHANTINS,ARIHANT INSTITUTE LTD,Active,MT,10.0,INE997Z01016,Education,Equity
541402,,AFFORDABLE,AFFORDABLE ROBOTIC  AUTOMATION LTD,Active,M ,10.0,INE692Z01013,Industrial Machinery,Equity
541403,,DOLLAR,DOLLAR INDUSTRIES LTD,Active,A ,2.0,INE325C01035,Other Apparels & Accessories,Equity
541418,,NGIL,NAKODA GROUP OF INDUSTRIES LTD,Active,M ,10.0,INE236Y01012,Packaged Foods,Equity
541444,,PALMJEWELS,PALM JEWELS LTD,Active,B ,10.0,INE838Z01012,Other Apparels & Accessories,Equity
541445,,WAA,WAA SOLAR LTD,Active,M ,10.0,INE799N01012,Other Elect.Equip./ Prod.,Equity
541450,,ADANIGREEN,ADANI GREEN ENERGY LTD,Active,A ,10.0,INE364U01010,Heavy Electrical Equipment,Equity
541503,,UNICK,UNICK FIXAFORM AND PRINTERS LTD,Active,XT,10.0,INE250G01010,Comm.Printing/Stationery,Equity
541540,,SOLARA,SOLARA ACTIVE PHARMA SCIENCES LTD,Active,A ,10.0,INE624Z01016,Pharmaceuticals,Equity
541546,,GAYAHWS,GAYATRI HIGHWAYS LTD,Active,T ,2.0,INE287Z01012,Construction & Engineering,Equity
541556,,RITES,RITES LTD,Active,A ,10.0,INE320J01015,Construction & Engineering,Equity
541557,,FINEORG,FINE ORGANIC INDUSTRIES LTD,Active,A ,5.0,INE686Y01026,Specialty Chemicals,Equity
541578,,VARROC,VARROC ENGINEERING LTD,Active,A ,1.0,INE665L01035,Auto Parts & Equipment,Equity
541601,,RAJNISH,RAJNISH WELLNESS LTD,Active,M ,10.0,INE685Z01017,Pharmaceuticals,Equity
541627,,HITECHWIND,HITECH WINDING SYSTEMS LTD,Active,XT,10.0,INE173V01013,Paper & Paper Products,Equity
541633,,STRAEXPO,SOPHIA TRAEXPO LTD,Active,XT,10.0,INE268X01017,Paper & Paper Products,Equity
541634,,RAWEDGE,RAW EDGE INDUSTRIAL SOLUTIONS LTD,Active,M ,10.0,INE960Z01014,Construction Materials,Equity
541672,,IPRU3143,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND   SERIES   CUMULATIVE OPTION,Active,B ,10.0,INF109KC1GQ3, ,Equity
541673,,IPRU3144,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND   SERIES   DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF109KC1GR1, ,Equity
541674,,IPRU9345,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND   SERIES    DIRECT PLAN  CUMULATIVE OPTION,Active,B ,10.0,INF109KC1GS9, ,Equity
541675,,IPRU9346,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND   SERIES   DIRECT PLAN  DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF109KC1GT7, ,Equity
541676,,TVF1D,TATA VAUE FUND SERIES   REGULAR PLAN  DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF277K010H7, ,Equity
541677,,TVF1DZ,TATA VAUE FUND SERIES   DIRECT PLAN  DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF277K012H3, ,Equity
541678,,TVF1G,TATA VAUE FUND SERIES   REGULAR PLAN  GROWTH OPTION,Active,B ,10.0,INF277K019G0, ,Equity
541679,,TVF1GZ,TATA VAUE FUND SERIES   DIRECT PLAN  GROWTH OPTION,Active,B ,10.0,INF277K011H5, ,Equity
541700,,TCNSBRANDS,TCNS CLOTHING CO LTD,Active,A ,2.0,INE778U01029,Other Apparels & Accessories,Equity
541701,,SUPERSHAKT,SUPERSHAKTI METALIKS LTD,Active,M ,10.0,INE00SY01011,Iron & Steel Products,Equity
541702,,ASHNI,ASHNISHA INDUSTRIES LTD,Active,XT,10.0,INE694W01016,Comm.Trading  & Distribution,Equity
541703,,GFIL,GANESH FILMS INDIA LTD,Active,M ,10.0,INE00WY01013,Specialty Retail,Equity
541725,,IDFCEOS6RG,IDFC EQUITY OPPORTUNITY  SERIES   REGULAR PLAN  GROWTH OPTION,Active,B ,10.0,INF194KA14U2, ,Equity
541726,,IDFCEOS6RD,IDFC EQUITY OPPORTUNITY  SERIES   REGULAR PLAN  DIVIDEND PAYOUT  OPTION,Active,B ,10.0,INF194KA15U9, ,Equity
541727,,IDFCEOS6DG,IDFC EQUITY OPPORTUNITY  SERIES   DIRECT PLAN  GROWTH OPTION,Active,B ,10.0,INF194KA17U5, ,Equity
541728,,IDFCEOS6DD,IDFC EQUITY OPPORTUNITY  SERIES   DIRECT PLAN  DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF194KA18U3, ,Equity
541729,,HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,Active,A ,5.0,INE127D01025,Asset Management Cos.,Equity
541735,,VIVANTA,VIVANTA INDUSTRIES LTD,Active,X ,10.0,INE299W01014,Construction & Engineering,Equity
541741,,TINNATFL,TINNA TRADE LTD,Active,X ,10.0,INE401Z01019,Comm.Trading  & Distribution,Equity
541742,,TVF2D,TATA VALUE FUND SERIES    REGULAR PLAN   DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF277K014J5, ,Equity
541743,,TVF2DZ,TATA VALUE FUND SERIES    DIRECT PLAN   DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF277K016J0, ,Equity
541744,,TVF2G,TATA VALUE FUND SERIES    REGULAR  PLAN   GROWTH OPTION,Active,B ,10.0,INF277K013J7, ,Equity
541745,,TVF2GZ,TATA VALUE FUND SERIES    DIRECT PLAN   GROWTH OPTION,Active,B ,10.0,INF277K015J2, ,Equity
541770,,CREDITACC,CREDITACCESS GRAMEEN LTD,Active,A ,10.0,INE741K01010,Finance (including NBFCs),Equity
541771,,AMINTAN,AMIN TANNERY LTD,Active,X ,1.0,INE572Z01017,Other Apparels & Accessories,Equity
541778,,DEEP,DEEP POLYMERS LTD,Active,M ,10.0,INE00IY01012,Specialty Chemicals,Equity
541799,,SMEL,SUNGOLD MEDIA AND ENTERTAINMENT LTD,Active,M ,10.0,INE266S01011,Advertising & Media,Equity
541804,,IPRU3168,ICICI PRU BHARAT CONSUMPTION FUND  SR   CUMULATIVE,Active,B ,10.0,INF109KC1IU1, ,Equity
541805,,IPRU3169,ICICI PRU BHARAT CONSUMPTION FUND  SR   DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF109KC1IV9, ,Equity
541806,,IPRU9370,ICICI PRU BHARAT CONSUMPTION FUND  SR   DIRECT PLAN CUMULATIVE,Active,B ,10.0,INF109KC1IW7, ,Equity
541807,,IPRU9371,ICICI PRU BHARAT CONSUMPTION FUND  SR   DIRECT PLAN DIVIDEND PAYOUT,Active,B ,10.0,INF109KC1IX5, ,Equity
541809,,ICICINXT50,ICICI PRUDENTIAL NIFTY NEXT  ETF,Active,B ,1.0,INF109KC1NS5, ,Equity
541865,,ASRL,ADDSHOP ERETAIL LTD,Active,B ,10.0,INE01B501018,Distributors,Equity
541879,,KTKIND7RG,KOTAK INDIA GROWTH FUND SERIES   REGULAR PLAN  GROWTH OPTION,Active,B ,10.0,INF174KA1509, ,Equity
541881,,KTKIND7RD,KOTAK INDIA GROWTH FUND SERIES   REGULAR PLAN  DIVIDEND OPTION,Active,B ,10.0,INF174KA1517, ,Equity
541882,,KTKIND7DG,KOTAK INDIA GROWTH FUND SERIES   DIRECT PLAN  GROWTH OPTION,Active,B ,10.0,INF174KA1525, ,Equity
541884,,KTKIND7DD,KOTAK INDIA GROWTH FUND SERIES   DIRECT PLAN  DIVIDEND OPTION,Active,B ,10.0,INF174KA1533, ,Equity
541890,,SPACEINCUBA,SPACE INCUBATRICS TECHNOLOGIES LTD,Active,XT,10.0,INE797Z01010,IT Consulting & Software,Equity
541929,,SGIL,SYNERGY GREEN INDUSTRIES LTD,Active,M ,10.0,INE00QT01015,Other Industrial Products,Equity
541945,,RANJEET,RANJEET MECHATRONICS LTD,Active,M ,10.0,INE01A501019,Construction & Engineering,Equity
541956,,IRCON,IRCON INTERNATIONAL LTD,Active,A ,2.0,INE962Y01021,Construction & Engineering,Equity
541967,,SKYGOLD,SKY GOLD LTD,Active,M ,10.0,INE01IU01018,Other Apparels & Accessories,Equity
541972,,SETFSN50,SBI  ETF  SENSEX NEXT ,Active,B ,10.0,INF200KA1VQ2, ,Equity
541973,,MACH,MAC HOTELS LTD,Active,M ,10.0,INE004Z01011,Hotels,Equity
541974,,MANORAMA,MANORAMA INDUSTRIES LTD,Active,M ,10.0,INE00VM01010,Other Food Products,Equity
541983,,INNOVATIVE,INNOVATIVE IDEALS AND SERVICES INDIA LTD,Active,M ,10.0,INE492Y01011,Sp.Consumer Services,Equity
541984,,NIOSAG,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG GWTHJN,Active,B ,10.0,INF204KB1I24, ,Equity
541985,,NIOSAD,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG DVPJN,Active,B ,10.0,INF204KB1I32, ,Equity
541986,,NIOSADG,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR GWTHJN,Active,B ,10.0,INF204KB1I40, ,Equity
541987,,NIOSADD,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR DVPJN,Active,B ,10.0,INF204KB1I57, ,Equity
541988,,AAVAS,AAVAS FINANCIERS LTD,Active,A ,10.0,INE216P01012,Housing Finance ,Equity
541999,,GENERAAGRI,GENERA AGRI CORP LTD,Active,X ,10.0,INE993L01015,Other Agricultural Products,Equity
542002,,DCL,DEVOTED CONSTRUCTION LTD,Active,M ,10.0,INE061Z01011,Realty,Equity
542011,,GRSE,GARDEN REACH SHIPBUILDERS  ENGINEERS LTD,Active,A ,10.0,INE382Z01011,Commercial Vehicles,Equity
542012,,AAL,A ACID LTD,Active,M ,10.0,INE911Z01017,Comm.Trading  & Distribution,Equity
542013,,DOLFIN,DOLFIN RUBBERS LTD,Active,M ,10.0,INE666Y01010,Auto Tyres & Rubber Products,Equity
542019,,SHUBHAM,SHUBHAM POLYSPIN LTD,Active,M ,10.0,INE01J501010,Textiles,Equity
542020,,AKI,AKI INDIA LTD,Active,M ,10.0,INE642Z01018,Other Apparels & Accessories,Equity
542025,,SUNRETAIL,SUN RETAIL LTD,Active,M ,10.0,INE206Z01012,Comm.Trading  & Distribution,Equity
542034,,SMGOLD,S M GOLD LTD,Active,M ,10.0,INE00Q901014,Other Apparels & Accessories,Equity
542046,,VIVIDM,VIVID MERCANTILE LTD,Active,M ,10.0,INE647Z01017,Realty,Equity
542057,,BCPL,BCPL RAILWAY INFRASTRUCTURE LTD,Active,B ,10.0,INE00SW01015,Construction & Engineering,Equity
542066,,ATGL,ADANI TOTAL GAS LTD,Active,A ,1.0,INE399L01023,Integrated Oil & Gas,Equity
542117,,NETRIPPLES,NETRIPPLES SOFTWARE LTD,Active,X ,10.0,INE478B01018,IT Consulting & Software,Equity
542123,,PHOSPHATE,THE PHOSPHATE COMPANY LTD,Active,XT,10.0,INE398C01016,Fertilizers,Equity
542131,,MAN50ETF,MIRAE ASSET NIFTY  ETF MANETF,Active,B ,100.0,INF769K01EG9, ,Equity
542141,,TECHNOE,TECHNO ELECTRIC  ENGINEERING COMPANY LTD,Active,A ,2.0,INE285K01026,Construction & Engineering,Equity
542145,,RONI,RONI HOUSEHOLDS LTD,Active,M ,10.0,INE02AP01013,Comm.Trading  & Distribution,Equity
542146,,SKIFL,SHREE KRISHNA INFRASTRUCTURE LTD,Active,M ,10.0,INE951Z01013,Realty,Equity
542155,,DGL,DIKSHA GREENS LTD,Active,M ,10.0,INE01GR01018,Comm.Trading  & Distribution,Equity
542156,,IPRU3218,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES   CUMULATIVE OPTION,Active,B ,10.0,INF109KC1NO4, ,Equity
542158,,IPRU3219,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES   DIVIDEND PAYOUT OPTION,Active,B ,10.0,INF109KC1NP1, ,Equity
542160,,IPRU9420,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES    DIRECT PLAN  CUMULATIVE OPTION,Active,B ,10.0,INF109KC1NQ9, ,Equity
542163,,IPRU9421,ICICI PRUDENTIAL BHARAT CONSUMPTION FUND  SERIES    DIRECT PLAN  DIVIDEND PAYOUT  OPTION,Active,B ,10.0,INF109KC1NR7, ,Equity
542176,,ARYAN,ARYAN SHARE AND STOCK BROKERS LTD,Active,XT,10.0,INE016X01010,Other Financial Services,Equity
542206,,NIVAKA,NIVAKA FASHIONS LTD,Active,X ,1.0,INE139E01028,Comm.Trading  & Distribution,Equity
542216,,DALBHARAT,DALMIA BHARAT LTD,Active,A ,2.0,INE00R701025,Cement & Cement Products,Equity
542230,,ABSLNN50ET,ADITYA BIRLA SUN LIFE NIFTY NEXT  ETF,Active,B ,10.0,INF209KB1B87, ,Equity
542231,,NILASPACES,NILA SPACES LTD,Active,T ,1.0,INE00S901012,Realty,Equity
542232,,SRD,SHANKAR LAL RAMPAL DYECHEM LTD,Active,M ,10.0,INE01NE01012,Comm.Trading  & Distribution,Equity
542233,,TREJHARA,TREJHARA SOLUTIONS LTD,Active,B ,10.0,INE00CA01015,IT Consulting & Software,Equity
542244,,AXISCCDID,AXISCAPITALBUILDERFUNDSERIESDAYS,Active,B ,10.0,INF846K01K76, ,Equity
542245,,AXISCCDGG,AXISCAPITALBUILDERFUNDSERIESDAYSDIRECTPLANGROWTHOPTION,Active,B ,10.0,INF846K01K68, ,Equity
542246,,AXISCCDPD,AXISCAPITALBUILDERFUNDSERIESDAYSREGULARPLANDIVIDENDPAYOUTOPTION,Active,B ,10.0,INF846K01K92, ,Equity
542247,,AXISCCGPG,AXISCAPITALBUILDERFUNDSERIESDAYS REGULARPLANGROWTHOPTION,Active,B ,10.0,INF846K01K84, ,Equity
542248,,DECCAN,DECCAN HEALTH CARE LTD,Active,M ,10.0,INE452W01019,Healthcare Services,Equity
542285,,AXITA,AXITA COTTON LTD,Active,M ,10.0,INE02EZ01014,Textiles,Equity
542323,,KPIGLOBAL,KPI GLOBAL INFRASTRUCTURE LTD,Active,M ,10.0,INE542W01017,Electric Utilities,Equity
542332,,HIKLASS,HIKLASS TRADING AND INVESTMENT LTD,Active,XT,10.0,INE302R01016,Other Financial Services,Equity
542333,,RPSGVENT,RPSG VENTURES LTD,Active,A ,10.0,INE425Y01011,IT Consulting & Software,Equity
542337,,SPENCER,SPENCERS RETAIL LTD,Active,A ,5.0,INE020801028,Department Stores,Equity
542351,,GLOSTERLTD,GLOSTER LTD,Active,X ,10.0,INE350Z01018,Jute & Jute Products,Equity
542367,,XELPMOC,XELPMOC DESIGN AND TECH LTD,Active,B ,10.0,INE01P501012,Internet Software & Services,Equity
542376,,SPACAPS,SPA CAPITAL SERVICES LTD,Active,XT,10.0,INE726X01014,Other Financial Services,Equity
542377,,AARSHYAM,AAR SHYAM INDIA INVESTMENT COMPANY LTD,Active,XT,10.0,INE512R01010,Finance (including NBFCs),Equity
542383,,RITCO,RITCO LOGISTICS LTD,Active,M ,10.0,INE01EG01016,Transportation - Logistics,Equity
542399,,CHALET,CHALET HOTELS LTD,Active,A ,10.0,INE427F01016,Hotels,Equity
542437,,ANMOL,ANMOL INDIA LTD,Active,M ,10.0,INE02AR01019,Distributors,Equity
542446,,JONJUA,JONJUA OVERSEAS LTD,Active,M ,10.0,INE793Z01027,Consulting Services,Equity
542459,,KRANTI,KRANTI INDUSTRIES LTD,Active,M ,10.0,INE911T01010,Auto Parts & Equipment,Equity
542460,,ANUP*,THE ANUP ENGINEERING LTD,Active,B ,10.0,INE294Z01018,Industrial Machinery,Equity
542477,,GLEAM,GLEAM FABMAT LTD,Active,MT,10.0,INE03CM01014,Comm.Trading  & Distribution,Equity
542484,,ARVINDFASN,ARVIND FASHIONS LTD,Active,A ,4.0,INE955V01021,Other Apparels & Accessories,Equity
542513,,UTISXN50,UTI SP BSE SENSEX NEXT  ETF,Active,B ,1.0,INF789F1AUU3, ,Equity
542524,,AIHL,AMBASSADOR INTRA HOLDINGS LTD,Active,XT,10.0,INE342U01016,Comm.Trading  & Distribution,Equity
542544,,JYOTIN,JYOT INTERNATIONAL MARKETING LTD,Active,XT,10.0,INE043R01016,Other Financial Services,Equity
542579,,AGOL,ASHAPURI GOLD ORNAMENT LTD,Active,M ,10.0,INE05FR01011,Other Apparels & Accessories,Equity
542580,,AARTECH,AARTECH SOLONICS LTD,Active,M ,10.0,INE01C001018,Heavy Electrical Equipment,Equity
542592,,HBEL,HUMMING BIRD EDUCATION LTD,Active,M ,10.0,INE02PC01019,Education,Equity
542597,,MSTC,MSTC LTD,Active,A ,10.0,INE255X01014,Comm.Trading  & Distribution,Equity
542599,,ROOPSHRI,ROOPSHRI RESORTS LTD,Active,M ,10.0,INE03WT01017,Hotels,Equity
542627,,CHANDNIMACH,CHANDNI MACHINES LTD,Active,X ,10.0,INE01GZ01011,Comm.Trading  & Distribution,Equity
542628,,NSL,NORTHERN SPIRITS LTD,Active,M ,10.0,INE01BL01012,Comm.Trading  & Distribution,Equity
542649,,RVNL,RAIL VIKAS NIGAM LTD,Active,A ,10.0,INE415G01027,Construction & Engineering,Equity
542650,,METROPOLIS,METROPOLIS HEALTHCARE LTD,Active,A ,2.0,INE112L01020,Healthcare Services,Equity
542651,,KPITTECH,KPIT TECHNOLOGIES LTD,Active,A ,10.0,INE04I401011,IT Consulting & Software,Equity
542652,,POLYCAB,POLYCAB INDIA LTD,Active,A ,10.0,INE455K01017,Other Elect.Equip./ Prod.,Equity
542653,,JINAAM,JINAAMS DRESS LTD,Active,M ,10.0,INE011201014,Other Apparels & Accessories,Equity
542654,,VRFILMS,V R FILMS  STUDIOS LTD,Active,M ,10.0,INE06LG01010,Specialty Retail,Equity
542655,,VIKASMCORP,VIKAS MULTICORP LTD,Active,B ,1.0,INE161L01027,Comm.Trading  & Distribution,Equity
542665,,NEOGEN,NEOGEN CHEMICALS LTD,Active,A ,10.0,INE136S01016,Specialty Chemicals,Equity
542666,,GKP,G K P PRINTING  PACKAGING LTD,Active,M ,10.0,INE05QJ01015,Containers & Packaging,Equity
542667,,WORL,WHITE ORGANIC RETAIL LTD,Active,M ,10.0,INE06CG01019,Food & Drugs Retailing,Equity
542668,,EVANS,EVANS ELECTRIC LTD,Active,M ,10.0,INE06TD01010,Misc.Commercial Services,Equity
542669,,BMW,BMW INDUSTRIES LTD,Active,X ,1.0,INE374E01021,Iron & Steel Products,Equity
542670,,ARTEMISELC,ARTEMIS ELECTRICALS LTD,Active,B ,10.0,INE757T01017,Non-Durable Household Prod.,Equity
542677,,MAHESH,MAHESH DEVELOPERS LTD,Active,X ,10.0,INE01MO01013,Realty,Equity
542678,,CHCL,CIAN HEALTHCARE LTD,Active,M ,10.0,INE05BN01019,Pharmaceuticals,Equity
542679,,DEL,DHANASHREE ELECTRONICS LTD,Active,X ,10.0,INE413F01016,Other Elect.Equip./ Prod.,Equity
542682,,HARISH,HARISH TEXTILE ENGINEERS LTD,Active,XT,10.0,INE01K301012,Industrial Machinery,Equity
542684,,PPL,PRAKASH PIPES LTD,Active,B ,10.0,INE050001010,Plastic Products,Equity
542685,,DGCONTENT,DIGICONTENT LTD,Active,B ,2.0,INE03JI01017,Publishing,Equity
542694,,PARSHVA,PARSHVA ENTERPRISES LTD,Active,M ,10.0,INE05MV01019,Comm.Trading  & Distribution,Equity
542721,,ARL,ANAND RAYONS LTD,Active,M ,10.0,INE02GA01012,Comm.Trading  & Distribution,Equity
542724,,EARUM,EARUM PHARMACEUTICALS LTD,Active,MT,10.0,INE060601015,Pharmaceuticals,Equity
542725,,SBC,SBC EXPORTS LTD,Active,M ,10.0,INE04AK01010,Other Apparels & Accessories,Equity
542726,,INDIAMART,INDIAMART INTERMESH LTD,Active,A ,10.0,INE933S01016,Internet Software & Services,Equity
542727,,CPML,CITY PULSE MULTIPLEX LTD,Active,M ,10.0,INE056001014,Specialty Retail,Equity
542728,,SKIEL,SK INTERNATIONAL EXPORT LTD,Active,M ,10.0,INE04ST01013,Other Apparels & Accessories,Equity
542729,,DCMNVL,DCM NOUVELLE LTD,Active,T ,10.0,INE08KP01019,Textiles,Equity
542730,,ICICIBANKN,ICICI PRUDENTIAL BANK ETF,Active,B ,10.0,INF109KC1E27, ,Equity
